401831,88,87,79,84.67
401831,98,73,94,88.33
401833,70,85,95,83.33
401834,72,85,71,76.0
401836,98,77,76,83.67
401836,98,82,79,86.33
401837,77,94,85,85.33
401839,89,100,71,86.67
401840,77,83,86,82.0
401840,75,75,72,74.0
401841,97,100,93,96.67
401842,70,93,100,87.67
401844,90,93,93,92.0
401847,100,82,82,88.0
401848,82,74,86,80.67
401848,98,99,74,90.33
401849,87,92,87,88.67
401851,97,78,90,88.33
401853,79,80,80,79.67
401855,84,73,83,80.0
401855,94,71,94,86.33
401856,71,88,86,81.67
401856,74,70,88,77.33
401858,99,80,75,84.67
401859,94,85,86,88.33
401865,79,77,71,75.67
401868,70,74,97,80.33
401869,77,99,87,87.67
401870,80,82,81,81.0
401870,72,91,98,87.0
401870,100,75,74,83.0
401871,77,85,79,80.33
401872,70,79,83,77.33
401873,75,96,83,84.67
401877,100,91,93,94.67
401878,92,94,95,93.67
401880,91,90,72,84.33
401882,81,91,77,83.0
401884,73,78,89,80.0
401884,89,87,100,92.0
401886,77,72,71,73.33
401887,88,100,99,95.67
401890,88,81,75,81.33
401891,96,83,97,92.0
401891,92,87,95,91.33
401891,84,92,89,88.33
401893,70,89,95,84.67
401898,83,79,99,87.0
401903,100,75,93,89.33
401903,97,89,74,86.67
401904,74,96,94,88.0
401906,83,73,74,76.67
401908,78,75,73,75.33
401911,83,86,91,86.67
401911,87,100,97,94.67
401911,88,77,73,79.33
401912,97,86,92,91.67
401912,85,84,84,84.33
401913,75,79,78,77.33
401914,98,96,93,95.67
401914,75,86,80,80.33
401914,73,98,77,82.67
401915,98,73,89,86.67
401916,98,72,75,81.67
401916,98,74,92,88.0
401917,82,99,70,83.67
401921,87,100,88,91.67
401921,86,87,89,87.33
401922,96,91,95,94.0
401923,74,99,100,91.0
401924,92,87,92,90.33
401931,96,87,84,89.0
401932,86,87,76,83.0
401933,70,91,90,83.67
401938,80,75,79,78.0
401938,70,88,78,78.67
401939,87,90,79,85.33
401941,93,95,91,93.0
401943,97,98,85,93.33
401944,72,71,83,75.33
401948,96,88,93,92.33
401948,78,86,90,84.67
401952,80,88,96,88.0
401952,87,87,85,86.33
401953,71,95,73,79.67
401956,72,70,94,78.67
401957,77,94,92,87.67
401959,86,75,88,83.0
401960,98,95,95,96.0
401961,70,88,83,80.33
401964,94,74,93,87.0
401964,88,96,96,93.33
401970,84,74,86,81.33
401974,87,88,82,85.67
401975,97,97,76,90.0
401977,75,93,86,84.67
401979,100,70,82,84.0
401983,97,77,81,85.0
401986,82,74,88,81.33
401989,71,81,80,77.33
401989,79,72,79,76.67
401995,99,76,74,83.0
401996,70,78,78,75.33
401998,99,90,99,96.0
402001,93,80,100,91.0
402001,71,77,98,82.0
402002,95,84,78,85.67
402003,72,88,97,85.67
402004,77,88,70,78.33
402005,82,97,94,91.0
402015,89,75,82,82.0
402021,91,80,71,80.67
402021,78,86,93,85.67
402023,81,81,90,84.0
402023,86,88,71,81.67
402026,84,73,96,84.33
402027,100,70,80,83.33
402027,80,99,83,87.33
402032,95,97,93,95.0
402032,79,80,79,79.33
402035,75,73,99,82.33
402040,80,84,91,85.0
402042,87,70,91,82.67
402042,90,86,82,86.0
402043,92,100,92,94.67
402043,95,83,95,91.0
402044,71,85,97,84.33
402045,92,98,89,93.0
402045,93,98,75,88.67
402045,97,96,83,92.0
402056,78,70,89,79.0
402057,83,85,72,80.0
402057,76,84,81,80.33
402058,71,92,81,81.33
402059,81,96,97,91.33
402061,95,77,99,90.33
402063,97,75,79,83.67
402063,82,80,100,87.33
402064,75,83,96,84.67
402064,86,86,89,87.0
402066,95,87,86,89.33
402067,99,83,85,89.0
402069,96,88,96,93.33
402070,73,80,80,77.67
402074,77,93,87,85.67
402074,100,95,72,89.0
402079,86,71,90,82.33
402079,83,71,85,79.67
402082,73,74,91,79.33
402083,84,91,100,91.67
402091,94,81,71,82.0
402094,89,83,77,83.0
402095,88,81,99,89.33
402097,88,71,78,79.0
402099,75,93,83,83.67
402100,90,86,76,84.0
402100,100,80,90,90.0
402102,77,79,97,84.33
402105,70,78,88,78.67
402105,72,82,74,76.0
402106,84,97,84,88.33
402106,99,99,72,90.0
402107,91,96,80,89.0
402110,71,100,95,88.67
402113,97,83,89,89.67
402113,71,91,96,86.0
402116,93,97,89,93.0
402120,80,100,87,89.0
402120,94,74,94,87.33
402121,100,86,72,86.0
402122,96,90,84,90.0
402123,97,99,94,96.67
402125,96,90,91,92.33
402125,98,81,82,87.0
402126,85,75,100,86.67
402127,87,91,72,83.33
402129,99,77,87,87.67
402130,96,90,100,95.33
402131,87,78,95,86.67
402132,86,100,88,91.33
402133,88,99,94,93.67
402135,80,94,90,88.0
402136,78,94,72,81.33
402138,95,85,96,92.0
402139,91,84,89,88.0
402142,86,84,71,80.33
402142,94,87,90,90.33
402148,72,76,98,82.0
402148,86,75,80,80.33
402149,95,82,71,82.67
402149,79,70,95,81.33
402152,80,95,93,89.33
402155,87,85,70,80.67
402156,75,97,82,84.67
402156,95,80,82,85.67
402156,70,72,85,75.67
402156,83,94,82,86.33
402157,89,75,97,87.0
402162,91,88,72,83.67
402163,89,95,85,89.67
402163,82,91,85,86.0
402166,88,81,91,86.67
402167,93,77,90,86.67
402168,87,87,84,86.0
402168,98,75,85,86.0
402177,89,70,89,82.67
402177,87,81,71,79.67
402182,84,91,73,82.67
402183,100,99,77,92.0
402191,76,84,87,82.33
402193,85,78,90,84.33
402194,95,82,77,84.67
402199,96,93,99,96.0
402199,83,95,97,91.67
402199,91,86,77,84.67
402203,83,78,85,82.0
402205,93,92,76,87.0
402207,95,92,93,93.33
402207,84,83,88,85.0
402207,95,90,98,94.33
402211,88,82,88,86.0
402211,75,71,88,78.0
402211,92,81,84,85.67
402213,96,71,76,81.0
402216,74,85,76,78.33
402218,100,91,76,89.0
402219,95,70,90,85.0
402219,82,95,76,84.33
402225,74,84,98,85.33
402228,75,86,84,81.67
402228,96,71,75,80.67
402234,99,92,89,93.33
402234,74,72,72,72.67
402235,83,89,70,80.67
402236,76,99,72,82.33
402236,82,100,100,94.0
402237,88,89,97,91.33
402239,100,96,70,88.67
402239,80,71,91,80.67
402243,98,95,76,89.67
402244,82,96,100,92.67
402245,85,80,76,80.33
402251,86,79,73,79.33
402252,72,82,79,77.67
402253,86,93,90,89.67
402255,82,98,80,86.67
402256,83,77,81,80.33
402256,86,100,85,90.33
402257,80,100,70,83.33
402259,84,81,98,87.67
402260,83,86,80,83.0
402262,95,73,77,81.67
402263,90,100,71,87.0
402267,77,91,90,86.0
402270,75,93,97,88.33
402271,79,82,94,85.0
402271,92,83,75,83.33
402276,73,76,89,79.33
402276,88,73,79,80.0
402280,93,96,72,87.0
402281,96,91,99,95.33
402284,86,70,89,81.67
402287,91,75,98,88.0
402289,75,72,82,76.33
402296,97,78,83,86.0
402296,71,72,73,72.0
402299,74,77,79,76.67
402301,87,73,76,78.67
402303,78,99,86,87.67
402306,78,100,98,92.0
402308,82,100,93,91.67
402309,81,82,72,78.33
402310,76,90,85,83.67
402310,80,88,76,81.33
402311,84,95,87,88.67
402311,87,83,91,87.0
402311,99,78,97,91.33
402312,98,80,78,85.33
402314,97,90,87,91.33
402315,74,83,76,77.67
402318,98,72,92,87.33
402318,72,90,97,86.33
402320,95,98,85,92.67
402320,92,98,90,93.33
402323,71,86,100,85.67
402325,79,89,80,82.67
402326,89,84,82,85.0
402329,90,78,100,89.33
402330,82,98,86,88.67
402331,76,87,98,87.0
402336,83,100,99,94.0
402337,96,77,70,81.0
402338,79,93,72,81.33
402338,93,87,85,88.33
402339,93,91,89,91.0
402340,76,98,76,83.33
402341,84,94,77,85.0
402341,82,95,82,86.33
402342,98,94,74,88.67
402343,87,82,84,84.33
402347,86,75,99,86.67
402349,85,88,90,87.67
402349,88,80,95,87.67
402350,74,92,86,84.0
402350,71,95,70,78.67
402351,91,84,84,86.33
402352,84,72,74,76.67
402355,83,93,76,84.0
402361,72,98,97,89.0
402361,74,79,78,77.0
402362,96,84,88,89.33
402369,70,84,74,76.0
402371,77,84,100,87.0
402373,83,80,80,81.0
402374,96,100,99,98.33
402375,80,83,99,87.33
402376,98,75,75,82.67
402382,80,75,82,79.0
402384,92,98,94,94.67
402386,81,97,99,92.33
402387,100,83,93,92.0
402392,85,76,91,84.0
402393,90,84,81,85.0
402396,88,86,79,84.33
402398,70,82,97,83.0
402401,82,100,83,88.33
402402,89,86,82,85.67
402405,96,98,71,88.33
402408,77,79,76,77.33
402408,92,90,94,92.0
402409,90,71,78,79.67
402411,72,78,75,75.0
402412,81,72,78,77.0
402412,97,86,77,86.67
402413,77,97,95,89.67
402414,77,84,94,85.0
402415,80,79,74,77.67
402416,93,83,89,88.33
402418,90,96,77,87.67
402421,86,100,72,86.0
402424,71,78,77,75.33
402431,80,75,100,85.0
402439,85,78,70,77.67
402440,83,93,100,92.0
402442,79,98,82,86.33
402442,81,75,79,78.33
402443,81,100,88,89.67
402443,85,81,72,79.33
402444,91,78,95,88.0
402447,83,95,87,88.33
402448,99,97,91,95.67
402449,90,82,78,83.33
402449,70,74,92,78.67
402455,74,88,71,77.67
402455,97,87,81,88.33
402459,98,72,92,87.33
402461,81,81,89,83.67
402463,75,81,93,83.0
402464,98,89,86,91.0
402470,92,94,93,93.0
402473,97,85,76,86.0
402476,77,75,90,80.67
402477,89,92,75,85.33
402479,86,89,95,90.0
402481,94,95,77,88.67
402483,98,73,85,85.33
402483,98,96,75,89.67
402489,86,71,85,80.67
402489,74,93,73,80.0
402491,72,93,92,85.67
402494,81,73,93,82.33
402494,96,99,93,96.0
402494,95,85,93,91.0
402494,94,82,72,82.67
402495,85,72,98,85.0
402496,99,98,75,90.67
402499,88,94,96,92.67
402499,82,74,99,85.0
402500,100,74,86,86.67
402503,89,80,75,81.33
402505,95,89,75,86.33
402510,95,72,84,83.67
402511,88,74,89,83.67
402518,86,72,78,78.67
402521,96,73,99,89.33
402522,85,70,88,81.0
402522,83,98,75,85.33
402523,73,99,71,81.0
402526,94,94,95,94.33
402526,86,97,88,90.33
402529,77,80,89,82.0
402530,79,78,87,81.33
402532,79,71,95,81.67
402536,93,89,84,88.67
402539,76,99,82,85.67
402539,84,72,81,79.0
402539,76,90,84,83.33
402539,80,79,83,80.67
402543,71,72,99,80.67
402544,71,98,81,83.33
402544,91,94,73,86.0
402545,87,87,76,83.33
402546,81,77,83,80.33
402547,78,70,100,82.67
402548,94,98,70,87.33
402550,98,99,97,98.0
402554,72,96,71,79.67
402560,91,84,98,91.0
402560,70,99,92,87.0
402560,87,81,88,85.33
402561,92,80,71,81.0
402562,97,96,96,96.33
402565,90,91,82,87.67
402566,96,84,99,93.0
402568,100,81,97,92.67
402569,92,92,96,93.33
402569,96,97,87,93.33
402570,81,72,70,74.33
402570,100,82,81,87.67
402571,87,95,81,87.67
402571,94,83,73,83.33
402573,100,74,85,86.33
402574,86,95,77,86.0
402578,82,83,85,83.33
402578,72,73,86,77.0
402579,91,90,90,90.33
402581,83,82,81,82.0
402582,74,74,99,82.33
402583,73,92,75,80.0
402584,76,84,75,78.33
402587,92,96,74,87.33
402587,91,78,75,81.33
402590,84,92,88,88.0
402591,92,98,97,95.67
402592,100,79,72,83.67
402595,100,94,85,93.0
402597,84,89,91,88.0
402599,70,96,86,84.0
402600,71,77,75,74.33
402601,78,79,89,82.0
402602,72,84,91,82.33
402603,80,85,91,85.33
402605,89,84,80,84.33
402605,80,100,79,86.33
402605,82,75,94,83.67
402606,78,89,99,88.67
402607,98,75,95,89.33
402608,75,87,78,80.0
402609,99,82,77,86.0
402610,84,99,75,86.0
402611,100,70,79,83.0
402612,88,71,78,79.0
402613,73,70,77,73.33
402613,89,84,85,86.0
402614,72,91,80,81.0
402619,76,71,96,81.0
402620,90,81,71,80.67
402623,85,80,93,86.0
402624,97,91,74,87.33
402625,99,98,86,94.33
402628,76,73,83,77.33
402628,99,99,95,97.67
402628,98,70,87,85.0
402628,75,73,70,72.67
402631,99,81,100,93.33
402631,84,74,94,84.0
402631,80,75,94,83.0
402634,89,70,86,81.67
402634,92,93,99,94.67
402638,99,81,86,88.67
402639,85,75,82,80.67
402640,76,73,98,82.33
402640,89,74,73,78.67
402642,89,100,73,87.33
402644,78,86,93,85.67
402650,96,82,78,85.33
402650,79,88,100,89.0
402652,75,73,86,78.0
402652,99,73,85,85.67
402653,97,91,100,96.0
402657,78,91,93,87.33
402657,83,81,72,78.67
402658,92,82,72,82.0
402660,86,81,86,84.33
402664,71,82,86,79.67
402664,75,78,91,81.33
402665,85,77,99,87.0
402666,75,91,85,83.67
402668,88,100,71,86.33
402675,99,72,90,87.0
402676,74,70,98,80.67
402676,70,97,92,86.33
402679,83,89,85,85.67
402680,76,93,86,85.0
402680,86,72,85,81.0
402680,77,73,71,73.67
402681,77,89,80,82.0
402682,83,95,98,92.0
402683,79,73,86,79.33
402689,77,70,92,79.67
402690,75,76,78,76.33
402690,88,95,88,90.33
402693,93,98,82,91.0
402695,97,77,91,88.33
402698,82,80,80,80.67
402699,80,90,89,86.33
402699,80,91,88,86.33
402699,100,80,75,85.0
402701,88,90,74,84.0
402703,90,97,78,88.33
402706,89,99,99,95.67
402706,88,72,73,77.67
402706,96,92,90,92.67
402706,81,83,91,85.0
402712,80,86,100,88.67
402712,92,91,92,91.67
402713,88,88,98,91.33
402714,82,98,88,89.33
402719,96,77,93,88.67
402720,94,87,91,90.67
402726,71,80,86,79.0
402726,92,78,85,85.0
402731,93,77,83,84.33
402731,98,79,95,90.67
402732,79,85,74,79.33
402733,88,88,84,86.67
402736,91,87,93,90.33
402739,93,78,96,89.0
402740,83,90,92,88.33
402742,88,74,82,81.33
402742,99,99,95,97.67
402743,90,86,73,83.0
402744,70,86,81,79.0
402744,78,93,87,86.0
402747,70,95,98,87.67
402748,94,95,96,95.0
402748,87,99,90,92.0
402751,78,96,71,81.67
402753,70,85,87,80.67
402753,84,73,74,77.0
402755,95,95,85,91.67
402757,76,85,98,86.33
402759,94,88,91,91.0
402760,71,95,98,88.0
402763,89,81,94,88.0
402764,86,92,70,82.67
402764,100,76,92,89.33
402766,72,89,91,84.0
402767,90,77,79,82.0
402768,97,88,75,86.67
402770,72,100,78,83.33
402774,82,92,84,86.0
402775,96,87,87,90.0
402776,84,85,89,86.0
402777,84,93,89,88.67
402780,83,84,96,87.67
402781,76,78,99,84.33
402782,86,78,85,83.0
402782,94,90,78,87.33
402783,86,89,98,91.0
402784,98,96,72,88.67
402784,91,98,84,91.0
402789,78,84,90,84.0
402791,97,79,81,85.67
402792,70,74,92,78.67
402796,79,77,100,85.33
402799,80,87,76,81.0
402799,97,90,73,86.67
402799,97,95,90,94.0
402803,91,84,95,90.0
402805,95,89,92,92.0
402806,70,94,85,83.0
402809,82,98,93,91.0
402810,85,87,97,89.67
402810,82,81,100,87.67
402810,89,71,73,77.67
402812,77,97,78,84.0
402813,81,78,84,81.0
402813,94,72,72,79.33
402815,83,92,74,83.0
402815,89,74,86,83.0
402817,75,79,73,75.67
402818,98,85,71,84.67
402819,94,92,74,86.67
402821,82,90,79,83.67
402823,76,85,80,80.33
402824,86,73,98,85.67
402824,71,70,83,74.67
402827,98,82,91,90.33
402829,84,97,100,93.67
402833,94,100,88,94.0
402834,87,70,97,84.67
402835,85,71,91,82.33
402836,93,76,70,79.67
402838,85,80,91,85.33
402839,74,78,77,76.33
402840,73,83,95,83.67
402842,77,91,98,88.67
402845,88,94,98,93.33
402845,70,84,71,75.0
402846,72,96,93,87.0
402847,80,86,94,86.67
402848,96,71,76,81.0
402848,70,98,85,84.33
402848,96,81,93,90.0
402849,83,82,74,79.67
402851,81,82,74,79.0
402851,81,77,96,84.67
402853,75,77,100,84.0
402853,83,100,87,90.0
402854,88,84,90,87.33
402854,70,81,100,83.67
402855,95,85,98,92.67
402857,95,80,76,83.67
402858,94,72,90,85.33
402859,80,90,94,88.0
402859,98,71,83,84.0
402859,78,81,86,81.67
402862,87,100,79,88.67
402863,72,71,84,75.67
402868,96,84,92,90.67
402869,80,93,98,90.33
402874,96,83,83,87.33
402874,88,84,82,84.67
402876,85,95,94,91.33
402879,94,80,77,83.67
402880,78,87,99,88.0
402881,89,78,72,79.67
402884,70,100,90,86.67
402885,80,72,92,81.33
402888,91,83,94,89.33
402891,92,90,73,85.0
402892,98,78,75,83.67
402893,76,98,89,87.67
402893,76,71,74,73.67
402893,99,82,85,88.67
402894,85,92,93,90.0
402897,71,85,74,76.67
402897,100,70,99,89.67
402900,85,86,74,81.67
402900,85,89,70,81.33
402901,80,99,96,91.67
402904,89,80,84,84.33
402905,97,89,74,86.67
402908,90,75,90,85.0
402909,79,86,94,86.33
402909,94,70,80,81.33
402911,92,85,75,84.0
402911,87,84,84,85.0
402913,73,74,96,81.0
402913,70,78,82,76.67
402913,78,79,71,76.0
402913,95,73,86,84.67
402914,78,80,83,80.33
402914,92,82,89,87.67
402915,89,94,99,94.0
402916,97,72,74,81.0
402917,92,91,93,92.0
402922,99,82,71,84.0
402924,94,98,73,88.33
402925,75,75,74,74.67
402927,95,99,72,88.67
402928,97,95,77,89.67
402929,76,73,98,82.33
402930,80,73,76,76.33
402931,71,82,76,76.33
402931,91,87,82,86.67
402935,95,85,94,91.33
402937,80,80,78,79.33
402939,72,89,89,83.33
402939,82,75,94,83.67
402940,88,95,79,87.33
402941,74,77,95,82.0
402943,77,87,98,87.33
402950,80,95,90,88.33
402951,91,71,88,83.33
402951,98,72,97,89.0
402951,90,75,86,83.67
402954,86,80,75,80.33
402955,94,77,83,84.67
402955,88,71,84,81.0
402959,100,81,86,89.0
402960,83,92,79,84.67
402960,73,85,78,78.67
402962,78,95,74,82.33
402965,100,71,99,90.0
402967,84,76,70,76.67
402967,91,92,71,84.67
402968,86,99,77,87.33
402981,93,91,97,93.67
402982,98,96,70,88.0
402989,80,82,80,80.67
402991,94,78,100,90.67
402992,81,99,92,90.67
402992,85,72,86,81.0
402992,71,71,72,71.33
402993,92,79,84,85.0
402997,91,74,95,86.67
403001,80,78,80,79.33
403003,94,86,81,87.0
403004,94,92,86,90.67
403005,98,90,96,94.67
403006,87,81,94,87.33
403008,94,88,98,93.33
403010,99,98,97,98.0
403011,89,100,96,95.0
403011,74,97,100,90.33
403012,74,83,80,79.0
403012,92,100,72,88.0
403013,79,74,88,80.33
403014,74,91,82,82.33
403015,75,89,74,79.33
403015,75,80,98,84.33
403016,100,85,86,90.33
403016,93,95,87,91.67
403017,90,78,80,82.67
403018,95,85,83,87.67
403018,74,80,79,77.67
403020,97,83,94,91.33
403020,71,94,99,88.0
403022,95,73,90,86.0
403028,97,90,98,95.0
403032,89,79,89,85.67
403034,71,82,100,84.33
403037,71,70,89,76.67
403037,72,76,76,74.67
403042,96,94,83,91.0
403042,87,98,99,94.67
403046,73,76,80,76.33
403048,85,96,70,83.67
403048,96,95,87,92.67
403053,84,97,97,92.67
403053,70,76,79,75.0
403058,70,97,97,88.0
403059,76,86,79,80.33
403063,100,72,89,87.0
403063,74,98,100,90.67
403064,81,86,90,85.67
403067,73,89,77,79.67
403067,89,90,94,91.0
403068,100,86,76,87.33
403069,75,83,77,78.33
403070,71,87,100,86.0
403071,80,90,84,84.67
403072,89,84,98,90.33
403076,83,97,99,93.0
403079,85,87,79,83.67
403079,99,97,80,92.0
403081,80,100,88,89.33
403081,87,94,83,88.0
403082,91,84,98,91.0
403083,73,93,72,79.33
403085,74,94,83,83.67
403088,81,87,77,81.67
403088,91,77,91,86.33
403090,85,97,100,94.0
403091,78,80,70,76.0
403092,89,84,92,88.33
403093,91,92,72,85.0
403094,98,88,95,93.67
403095,70,73,70,71.0
403095,70,90,98,86.0
403095,93,92,85,90.0
403095,76,95,80,83.67
403095,85,82,72,79.67
403096,98,93,84,91.67
403097,89,81,81,83.67
403100,96,93,78,89.0
403101,73,77,88,79.33
403101,76,70,72,72.67
403104,72,100,97,89.67
403106,95,95,95,95.0
403108,74,78,93,81.67
403108,92,85,97,91.33
403110,91,84,82,85.67
403113,99,95,70,88.0
403117,78,90,77,81.67
403117,82,95,72,83.0
403124,70,76,79,75.0
403125,81,89,74,81.33
403126,77,88,91,85.33
403127,77,84,85,82.0
403127,90,98,82,90.0
403129,84,95,94,91.0
403131,95,84,89,89.33
403133,84,84,99,89.0
403134,74,76,84,78.0
403136,84,90,85,86.33
403137,96,87,91,91.33
403137,89,86,81,85.33
403137,83,85,74,80.67
403140,92,74,87,84.33
403142,94,79,76,83.0
403143,99,91,72,87.33
403145,79,87,82,82.67
403146,91,90,92,91.0
403147,71,98,97,88.67
403147,82,83,96,87.0
403148,78,98,79,85.0
403153,77,93,98,89.33
403155,70,70,84,74.67
403158,70,79,89,79.33
403158,99,76,90,88.33
403159,86,88,88,87.33
403160,82,77,73,77.33
403161,91,76,89,85.33
403164,72,86,72,76.67
403165,78,78,85,80.33
403166,77,99,87,87.67
403167,86,93,76,85.0
403169,85,72,87,81.33
403172,92,70,89,83.67
403173,92,90,97,93.0
403175,97,99,83,93.0
403175,85,90,90,88.33
403176,93,82,86,87.0
403177,86,75,97,86.0
403180,98,85,88,90.33
403181,95,98,93,95.33
403181,93,88,98,93.0
403182,76,87,70,77.67
403182,95,83,85,87.67
403182,89,72,97,86.0
403184,77,73,91,80.33
403188,77,92,94,87.67
403193,76,77,91,81.33
403196,93,84,86,87.67
403196,77,96,98,90.33
403196,98,95,87,93.33
403198,89,80,79,82.67
403198,92,96,80,89.33
403206,73,76,97,82.0
403206,81,76,78,78.33
403206,86,88,98,90.67
403208,89,73,71,77.67
403209,94,92,77,87.67
403209,96,79,77,84.0
403210,98,76,96,90.0
403210,93,83,99,91.67
403211,100,94,80,91.33
403213,94,70,72,78.67
403216,93,90,77,86.67
403218,100,85,74,86.33
403221,70,84,95,83.0
403224,96,71,81,82.67
403224,100,99,94,97.67
403226,79,91,88,86.0
403228,92,95,98,95.0
403228,81,90,83,84.67
403231,89,96,86,90.33
403231,90,87,86,87.67
403233,86,75,88,83.0
403235,91,97,99,95.67
403242,92,99,89,93.33
403243,70,85,82,79.0
403243,71,91,100,87.33
403243,93,81,74,82.67
403244,82,80,82,81.33
403247,85,88,76,83.0
403248,74,70,90,78.0
403251,87,72,75,78.0
403252,89,88,74,83.67
403253,94,72,81,82.33
403253,85,73,82,80.0
403255,100,97,79,92.0
403255,97,91,84,90.67
403256,95,93,96,94.67
403262,95,96,75,88.67
403263,100,70,88,86.0
403263,81,73,94,82.67
403265,94,73,93,86.67
403271,92,90,74,85.33
403271,82,79,81,80.67
403272,75,93,74,80.67
403272,76,95,100,90.33
403273,70,84,98,84.0
403274,79,85,82,82.0
403278,70,85,70,75.0
403278,77,72,96,81.67
403281,98,92,91,93.67
403285,100,71,90,87.0
403285,76,92,98,88.67
403285,72,87,78,79.0
403285,98,81,84,87.67
403287,81,95,85,87.0
403288,81,94,78,84.33
403288,76,73,76,75.0
403290,71,78,84,77.67
403291,94,71,97,87.33
403291,100,99,81,93.33
403292,87,75,70,77.33
403292,77,76,80,77.67
403294,98,94,84,92.0
403297,90,86,99,91.67
403298,73,97,93,87.67
403298,81,100,85,88.67
403308,85,93,96,91.33
403309,81,75,79,78.33
403311,71,79,93,81.0
403314,72,99,98,89.67
403316,84,84,78,82.0
403317,71,73,95,79.67
403319,80,80,75,78.33
403319,75,94,93,87.33
403320,91,71,95,85.67
403320,85,94,79,86.0
403324,100,79,75,84.67
403327,71,84,91,82.0
403328,98,90,95,94.33
403328,86,91,99,92.0
403330,77,75,96,82.67
403332,88,89,98,91.67
403335,96,73,72,80.33
403336,78,79,86,81.0
403336,95,86,75,85.33
403336,73,91,77,80.33
403337,76,100,83,86.33
403345,86,84,75,81.67
403345,88,72,86,82.0
403347,95,71,86,84.0
403348,98,100,71,89.67
403348,71,80,72,74.33
403352,88,83,70,80.33
403354,77,89,76,80.67
403358,88,99,82,89.67
403359,91,99,100,96.67
403359,89,98,97,94.67
403362,91,73,98,87.33
403365,97,75,70,80.67
403366,95,76,86,85.67
403369,88,77,84,83.0
403371,73,92,75,80.0
403371,87,82,72,80.33
403375,96,79,99,91.33
403382,100,87,83,90.0
403383,82,75,73,76.67
403383,71,91,94,85.33
403384,85,93,95,91.0
403387,78,79,96,84.33
403388,85,71,71,75.67
403390,91,91,83,88.33
403391,97,73,84,84.67
403392,85,78,97,86.67
403394,73,83,76,77.33
403395,75,79,94,82.67
403398,91,86,97,91.33
403399,97,86,98,93.67
403399,78,76,76,76.67
403400,74,79,85,79.33
403401,96,71,97,88.0
403403,72,79,94,81.67
403404,97,92,97,95.33
403404,83,77,92,84.0
403406,85,90,83,86.0
403411,78,99,73,83.33
403411,99,80,87,88.67
403411,94,86,95,91.67
403411,72,100,94,88.67
403412,99,73,89,87.0
403418,81,87,79,82.33
403421,94,97,84,91.67
403424,74,92,74,80.0
403424,75,81,85,80.33
403425,100,81,99,93.33
403425,90,91,73,84.67
403426,89,83,100,90.67
403426,99,83,90,90.67
403427,70,75,75,73.33
403427,75,74,82,77.0
403427,77,88,86,83.67
403428,77,95,75,82.33
403429,81,87,76,81.33
403429,78,83,72,77.67
403437,86,85,99,90.0
403438,75,80,86,80.33
403438,90,89,92,90.33
403440,99,85,96,93.33
403441,80,81,96,85.67
403441,84,100,75,86.33
403443,87,93,72,84.0
403443,98,87,97,94.0
403444,76,83,87,82.0
403448,82,100,72,84.67
403450,95,75,99,89.67
403451,88,91,86,88.33
403452,70,87,78,78.33
403456,94,93,97,94.67
403459,98,96,86,93.33
403461,99,85,98,94.0
403462,92,92,96,93.33
403469,98,74,97,89.67
403470,73,87,95,85.0
403475,77,70,90,79.0
403475,73,75,86,78.0
403476,85,95,96,92.0
403479,72,76,92,80.0
403481,73,97,97,89.0
403482,92,93,93,92.67
403482,90,91,77,86.0
403482,91,99,100,96.67
403482,94,91,100,95.0
403483,88,92,77,85.67
403484,81,89,82,84.0
403484,88,79,98,88.33
403486,79,77,77,77.67
403488,83,74,91,82.67
403492,98,82,79,86.33
403493,87,87,75,83.0
403494,75,95,89,86.33
403495,87,74,97,86.0
403496,93,80,96,89.67
403496,84,97,79,86.67
403499,78,85,93,85.33
403501,81,98,77,85.33
403505,78,91,71,80.0
403505,99,84,78,87.0
403506,77,74,74,75.0
403506,95,85,73,84.33
403509,92,86,88,88.67
403510,85,94,95,91.33
403510,97,75,94,88.67
403511,77,91,79,82.33
403511,96,73,77,82.0
403513,99,80,99,92.67
403515,83,94,72,83.0
403515,92,86,92,90.0
403515,75,95,92,87.33
403516,78,99,84,87.0
403518,90,80,87,85.67
403523,75,81,81,79.0
403525,80,87,92,86.33
403528,92,99,75,88.67
403528,84,90,71,81.67
403531,93,85,76,84.67
403531,85,95,70,83.33
403532,79,79,80,79.33
403534,94,71,74,79.67
403535,97,72,89,86.0
403536,90,86,86,87.33
403538,94,94,73,87.0
403539,95,79,78,84.0
403549,86,99,87,90.67
403554,90,90,87,89.0
403554,75,92,87,84.67
403555,96,83,75,84.67
403556,88,95,84,89.0
403560,96,72,86,84.67
403562,78,99,97,91.33
403563,91,70,82,81.0
403565,98,75,70,81.0
403566,100,70,84,84.67
403571,88,98,98,94.67
403572,93,94,80,89.0
403573,82,97,70,83.0
403574,70,73,82,75.0
403575,81,90,97,89.33
403580,79,77,81,79.0
403586,88,88,99,91.67
403589,84,81,90,85.0
403589,79,100,84,87.67
403591,86,95,84,88.33
403591,100,82,94,92.0
403594,96,93,84,91.0
403596,87,89,71,82.33
403598,70,80,89,79.67
403599,97,94,73,88.0
403602,92,95,100,95.67
403605,73,100,83,85.33
403606,94,79,98,90.33
403608,72,98,76,82.0
403608,82,74,96,84.0
403609,89,86,97,90.67
403610,79,78,81,79.33
403610,93,82,82,85.67
403613,82,79,71,77.33
403614,73,96,77,82.0
